id,record_id,table_id,title,description
30567,30742,0,"doctors visits related to covid: 8.172517",""
30568,30743,0,"Hospital visits: 0.560667",""
30569,30744,0,"Covid tests: 1.98983912",""
30570,30745,0,"",""
30571,30746,0,"E1 Income support: 5",""
30572,30747,0,"E2 Debt/contract relief: 5",""
30573,30748,0,"E3 Fiscal measures: 5",""
30574,30749,0,"Policy change today",""
30575,30750,0,"",""
30576,30751,0,"C1 School closing: 5",""
30577,30752,0,"C2_Workplace closing: 5",""
30578,30753,0,"C3_Cancel public events: 5",""
30579,30754,0,"C4_Restrictions on gatherings5",""
30580,30755,0,"C5_Close public transport5",""
30581,30756,0,"C6 Stay at home requirements: 5",""
30582,30757,0,"C7_Restrictions on internal movement5",""
30583,30758,0,"C8 International travel controls5",""
30584,30759,0,"Policy change today",""
30585,30760,0,"",""
30586,30761,0,"move at home %: 0.31143031682874",""
30587,30762,0,"move away part_time: 0.056952929400953",""
30588,30763,0,"move away full time: 0.035696861679525",""
30589,30764,0,"",""
30590,30765,0,"H1 Public information campaigns: 5",""
30591,30766,0,"Policy change today",""
30592,30767,0,"",""
30593,30768,0,"search terms related to covid-19 %: 2.46022293",""
30594,30769,0,"Day: 7",""
30595,30770,0,"",""
30596,30771,0,"Deaths: 0.077106705553806",""
30597,30772,0,"Cases: 2.6730324591986",""
30598,30773,0,"XGB Error rate: 0.0",""
30599,30774,0,"KNN Error rate: 0.0",""
30600,30775,0,"",""
30601,30776,0,"H2 Testing policy: 5",""
30602,30777,0,"H3 Contact Tracing: 5",""
30603,30778,0,"H4 Emergency investment in healthcare: 5",""
30604,30779,0,"H5 Investment in vaccines'5",""
30605,30780,0,"H6 Facial Coverings5",""
30606,30781,0,"Policy change today",""
30607,30782,0,"",""
30608,30783,0,"symptoms indicate covid-19: 0.4151333",""
30609,30784,0,"symptoms related to influenza: 0.3840781",""
30610,30785,0,"doctors visits related to covid: 8.580259",""
30611,30786,0,"Hospital visits: 0.550203",""
30612,30787,0,"Covid tests: 1.96048163",""
30613,30788,0,"",""
30614,30789,0,"E1 Income support: 5",""
30615,30790,0,"E2 Debt/contract relief: 5",""
30616,30791,0,"E3 Fiscal measures: 5",""
30617,30792,0,"Policy change today",""
30618,30793,0,"",""
30619,30794,0,"C1 School closing: 5",""
30620,30795,0,"C2_Workplace closing: 5",""
30621,30796,0,"C3_Cancel public events: 5",""
30622,30797,0,"C4_Restrictions on gatherings5",""
30623,30798,0,"C5_Close public transport5",""
30624,30799,0,"C6 Stay at home requirements: 5",""
30625,30800,0,"C7_Restrictions on internal movement5",""
30626,30801,0,"C8 International travel controls5",""
30627,30802,0,"Policy change today",""
30628,30803,0,"",""
30629,30804,0,"move at home %: 0.35262738273571",""
30630,30805,0,"move away part_time: 0.060103663684809",""
30631,30806,0,"move away full time: 0.042203957674751005",""
30632,30807,0,"",""
30633,30808,0,"H1 Public information campaigns: 5",""
30634,30809,0,"Policy change today",""
30635,30810,0,"",""
30636,30811,0,"search terms related to covid-19 %: 6.16486674",""
30637,30812,0,"Day: 8",""
30638,30813,0,"",""
30639,30814,0,"Deaths: 0.071966258516885",""
30640,30815,0,"Cases: 2.8632289995647002",""
30641,30816,0,"XGB Error rate: 0.0",""
30642,30817,0,"KNN Error rate: 0.0",""
30643,30818,0,"",""
30644,30819,0,"H2 Testing policy: Governor Cuomo launches "The COVID-19 Report Card", an online dashboard which tracks real-time COVID-19 infections and testing operations of every New York school and school district. This does not change this indicator’s level, but is still good evidence for New York’s continuing testing and tracking efforts.     Source (Wayback Machine unavailable): https://www.governor.ny.gov/news/governor-cuomo-launches-covid-19-report-card-online-dashboard-tracking-real-time-covid-19",""
30645,30820,0,"H3 Contact Tracing: 5",""
30646,30821,0,"H4 Emergency investment in healthcare: 5",""
30647,30822,0,"H5 Investment in vaccines'5",""
30648,30823,0,"H6 Facial Coverings5",""
30649,30824,0,"Policy change today",""
30650,30825,0,"",""
30651,30826,0,"symptoms indicate covid-19: 0.39736659999999996",""
30652,30827,0,"symptoms related to influenza: 0.3703037",""
30653,30828,0,"doctors visits related to covid: 12.662038",""
30654,30829,0,"Hospital visits: 0.509822",""
30655,30830,0,"Covid tests: 1.79122009",""
30656,30831,0,"",""
30657,30832,0,"E1 Income support: 5",""
30658,30833,0,"E2 Debt/contract relief: 5",""
30659,30834,0,"E3 Fiscal measures: 5",""
30660,30835,0,"Policy change today",""
30661,30836,0,"",""
30662,30837,0,"C1 School closing: 5",""
30663,30838,0,"C2_Workplace closing: 5",""
30664,30839,0,"C3_Cancel public events: 5",""
30665,30840,0,"C4_Restrictions on gatherings5",""
30666,30841,0,"C5_Close public transport5",""
30667,30842,0,"C6 Stay at home requirements: 5",""
30668,30843,0,"C7_Restrictions on internal movementGovernor Cuomo announces that four states have been added to New York’s travel advisory: Delaware, Maryland, Ohio and West Virginia.     Puerto Rico and the United States Virgin Islands are removed from the list.     Source (Wayback Machine unavailable): https://www.governor.ny.gov/news/governor-cuomo-announces-four-states-added-travel-advisory-requiring-14-day-quarantines",""
30669,30844,0,"C8 International travel controls5",""
30670,30845,0,"Policy change today",""
30671,30846,0,"",""
30672,30847,0,"move at home %: 0.31387979366166996",""
30673,30848,0,"move away part_time: 0.073835770542212",""
30674,30849,0,"move away full time: 0.056265134250657996",""
30675,30850,0,"",""
30676,30851,0,"H1 Public information campaigns: 5",""
30677,30852,0,"Policy change today",""
30678,30853,0,"",""
30679,30854,0,"search terms related to covid-19 %: 4.07979357",""
30680,30855,0,"Day: 9",""
30681,30856,0,"",""
30682,30857,0,"Deaths: 0.015421341110761003",""
30683,30858,0,"Cases: 2.9608974932661",""
30684,30859,0,"XGB Error rate: 0.0",""
30685,30860,0,"KNN Error rate: 0.0",""
30686,30861,0,"",""
30687,30862,0,"H2 Testing policy: 5",""
30688,30863,0,"H3 Contact Tracing: 5",""
30689,30864,0,"H4 Emergency investment in healthcare: 5",""
30690,30865,0,"H5 Investment in vaccines'5",""
30691,30866,0,"H6 Facial Coverings5",""
30692,30867,0,"Policy change today",""
30693,30868,0,"",""
30694,30869,0,"symptoms indicate covid-19: 0.4113741",""
30695,30870,0,"symptoms related to influenza: 0.4019498",""
30696,30871,0,"doctors visits related to covid: 12.499564",""
30697,30872,0,"Hospital visits: 0.55655",""
30698,30873,0,"Covid tests: 1.93251534",""
30699,30874,0,"",""
30700,30875,0,"E1 Income support: 5",""
30701,30876,0,"E2 Debt/contract relief: 5",""
30702,30877,0,"E3 Fiscal measures: 5",""
30703,30878,0,"Policy change today",""
30704,30879,0,"",""
30705,30880,0,"C1 School closing: 5",""
30706,30881,0,"C2_Workplace closing: Governor Cuomo’s announcement of 9th September 2020, stating that dine-in restaurant service will begin again in New York City on 30th September, confirms that dine-in service is still not operational yet in this region at least. As nothing has changed on the ground, 2G remains in place.     Source (Wayback Machine unavailable): https://www.governor.ny.gov/news/governor-cuomo-announces-indoor-dining-new-york-city-allowed-resume-beginning-september-30-25",""
30707,30882,0,"C3_Cancel public events: 5",""
30708,30883,0,"C4_Restrictions on gatherings5",""
30709,30884,0,"C5_Close public transport5",""
30710,30885,0,"C6 Stay at home requirements: 5",""
30711,30886,0,"C7_Restrictions on internal movement5",""
30712,30887,0,"C8 International travel controls5",""
30713,30888,0,"Policy change today",""
30714,30889,0,"",""
30715,30890,0,"move at home %: 0.30779483068697",""
30716,30891,0,"move away part_time: 0.077144883133744",""
30717,30892,0,"move away full time: 0.05681831632375",""
30718,30893,0,"",""
30719,30894,0,"H1 Public information campaigns: 5",""
30720,30895,0,"Policy change today",""
30721,30896,0,"",""
30722,30897,0,"search terms related to covid-19 %: 8.09371543",""
30723,30898,0,"Day: 10",""
30724,30899,0,"",""
30725,30900,0,"Deaths: 0.0",""
30726,30901,0,"Cases: 3.8913184069487",""
30727,30902,0,"XGB Error rate: 0.0",""
30728,30903,0,"KNN Error rate: 0.0",""
30729,30904,0,"",""
30730,30905,0,"H2 Testing policy: 5",""
30731,30906,0,"H3 Contact Tracing: 5",""
30732,30907,0,"H4 Emergency investment in healthcare: 5",""
30733,30908,0,"H5 Investment in vaccines'5",""
30734,30909,0,"H6 Facial Coverings5",""
30735,30910,0,"Policy change today",""
30736,30911,0,"",""
30737,30912,0,"symptoms indicate covid-19: 0.39528670000000005",""
30738,30913,0,"symptoms related to influenza: 0.383506",""
30739,30914,0,"doctors visits related to covid: 12.050757",""
30740,30915,0,"Hospital visits: 0.613051",""
30741,30916,0,"Covid tests: 1.98019802",""
30742,30917,0,"",""
30743,30918,0,"E1 Income support: 5",""
30744,30919,0,"E2 Debt/contract relief: 5",""
30745,30920,0,"E3 Fiscal measures: 5",""
30746,30921,0,"Policy change today",""
30747,30922,0,"",""
30748,30923,0,"C1 School closing: 5",""
30749,30924,0,"C2_Workplace closing: 5",""
30750,30925,0,"C3_Cancel public events: 5",""
30751,30926,0,"C4_Restrictions on gatherings5",""
30752,30927,0,"C5_Close public transport5",""
30753,30928,0,"C6 Stay at home requirements: 5",""
30754,30929,0,"C7_Restrictions on internal movement5",""
30755,30930,0,"C8 International travel controls5",""
30756,30931,0,"Policy change today",""
30757,30932,0,"",""
30758,30933,0,"move at home %: 0.31530428952838",""
30759,30934,0,"move away part_time: 0.073020284037731",""
30760,30935,0,"move away full time: 0.056177840425125",""
30761,30936,0,"",""
30762,30937,0,"H1 Public information campaigns: 5",""
30763,30938,0,"Policy change today",""
30764,30939,0,"",""
30765,30940,0,"search terms related to covid-19 %: 6.79494548",""
30766,30941,0,"Day: 11",""
30767,30942,0,"",""
30768,30943,0,"Deaths: 0.0",""
30769,30944,0,"Cases: 4.523593392489901",""
30770,30945,0,"XGB Error rate: 0.0",""
30771,30946,0,"KNN Error rate: 0.0",""
30772,30947,0,"",""
30773,30948,0,"H2 Testing policy: 5",""
30774,30949,0,"H3 Contact Tracing: 5",""
30775,30950,0,"H4 Emergency investment in healthcare: 5",""
30776,30951,0,"H5 Investment in vaccines'5",""
30777,30952,0,"H6 Facial Coverings5",""
30778,30953,0,"Policy change today",""
30779,30954,0,"",""
30780,30955,0,"symptoms indicate covid-19: 0.4024204",""
30781,30956,0,"symptoms related to influenza: 0.3892578",""
30782,30957,0,"doctors visits related to covid: 11.463277",""
30783,30958,0,"Hospital visits: 0.524263",""
30784,30959,0,"Covid tests: 1.88645347",""
30785,30960,0,"",""
30786,30961,0,"E1 Income support: 5",""
30787,30962,0,"E2 Debt/contract relief: 5",""
30788,30963,0,"E3 Fiscal measures: 5",""
30789,30964,0,"Policy change today",""
30790,30965,0,"",""
30791,30966,0,"C1 School closing: 5",""
30792,30967,0,"C2_Workplace closing: 5",""
30793,30968,0,"C3_Cancel public events: 5",""
30794,30969,0,"C4_Restrictions on gatherings5",""
30795,30970,0,"C5_Close public transport5",""
30796,30971,0,"C6 Stay at home requirements: 5",""
30797,30972,0,"C7_Restrictions on internal movement5",""
30798,30973,0,"C8 International travel controls5",""
30799,30974,0,"Policy change today",""
30800,30975,0,"",""
30801,30976,0,"move at home %: 0.28622077665959006",""
30802,30977,0,"move away part_time: 0.07471791946208901",""
30803,30978,0,"move away full time: 0.053259167594127",""
30804,30979,0,"",""
30805,30980,0,"H1 Public information campaigns: 5",""
30806,30981,0,"Policy change today",""
30807,30982,0,"",""
30808,30983,0,"search terms related to covid-19 %: 5.82998606",""
30809,30984,0,"Day: 12",""
30810,30985,0,"",""
30811,30986,0,"Deaths: 0.020561788147682",""
30812,30987,0,"Cases: 4.3642395343453995",""
30813,30988,0,"XGB Error rate: 0.0",""
30814,30989,0,"KNN Error rate: 0.0",""
30815,30990,0,"",""
30816,30991,0,"H2 Testing policy: 5",""
30817,30992,0,"H3 Contact Tracing: 5",""
30818,30993,0,"H4 Emergency investment in healthcare: 5",""
30819,30994,0,"H5 Investment in vaccines'5",""
30820,30995,0,"H6 Facial Coverings5",""
30821,30996,0,"Policy change today",""
30822,30997,0,"",""
30823,30998,0,"symptoms indicate covid-19: 0.363104",""
30824,30999,0,"symptoms related to influenza: 0.3582597",""
30825,31000,0,"doctors visits related to covid: 10.434384",""
30826,31001,0,"Hospital visits: 0.459942",""
30827,31002,0,"Covid tests: 1.77647465",""
30828,31003,0,"",""
30829,31004,0,"E1 Income support: 5",""
30830,31005,0,"E2 Debt/contract relief: 5",""
30831,31006,0,"E3 Fiscal measures: 5",""
30832,31007,0,"Policy change today",""
30833,31008,0,"",""
30834,31009,0,"C1 School closing: 5",""
30835,31010,0,"C2_Workplace closing: 5",""
30836,31011,0,"C3_Cancel public events: 5",""
30837,31012,0,"C4_Restrictions on gatherings5",""
30838,31013,0,"C5_Close public transport5",""
30839,31014,0,"C6 Stay at home requirements: 5",""
30840,31015,0,"C7_Restrictions on internal movement5",""
30841,31016,0,"C8 International travel controls5",""
30842,31017,0,"Policy change today",""
30843,31018,0,"",""
30844,31019,0,"move at home %: 0.31081812019125",""
30845,31020,0,"move away part_time: 0.061304034306727005",""
30846,31021,0,"move away full time: 0.038819912056079",""
30847,31022,0,"",""
30848,31023,0,"H1 Public information campaigns: 5",""
30849,31024,0,"Policy change today",""
30850,31025,0,"",""
30851,31026,0,"search terms related to covid-19 %: 4.37816087",""
30852,31027,0,"Day: 13",""
30853,31028,0,"",""
30854,31029,0,"Deaths: 0.0",""
30855,31030,0,"Cases: 3.7268241017672996",""
30856,31031,0,"XGB Error rate: 0.0",""
30857,31032,0,"KNN Error rate: 0.0",""
30858,31033,0,"",""
30859,31034,0,"H2 Testing policy: 5",""
30860,31035,0,"H3 Contact Tracing: 5",""
30861,31036,0,"H4 Emergency investment in healthcare: 5",""
30862,31037,0,"H5 Investment in vaccines'5",""
30863,31038,0,"H6 Facial Coverings5",""
30864,31039,0,"Policy change today",""
30865,31040,0,"",""
30866,31041,0,"symptoms indicate covid-19: 0.320675",""
30867,31042,0,"symptoms related to influenza: 0.3162062",""
30868,31043,0,"doctors visits related to covid: 9.239087",""
30869,31044,0,"Hospital visits: 0.46586700000000003",""
30870,31045,0,"Covid tests: 1.71651937",""
30871,31046,0,"",""
30872,31047,0,"E1 Income support: 5",""
30873,31048,0,"E2 Debt/contract relief: 5",""
30874,31049,0,"E3 Fiscal measures: 5",""
30875,31050,0,"Policy change today",""
30876,31051,0,"",""
30877,31052,0,"C1 School closing: 5",""
30878,31053,0,"C2_Workplace closing: 5",""
30879,31054,0,"C3_Cancel public events: 5",""
30880,31055,0,"C4_Restrictions on gatherings5",""
30881,31056,0,"C5_Close public transport5",""
30882,31057,0,"C6 Stay at home requirements: 5",""
30883,31058,0,"C7_Restrictions on internal movement5",""
30884,31059,0,"C8 International travel controls5",""
30885,31060,0,"Policy change today",""
30886,31061,0,"",""
30887,31062,0,"move at home %: 0.36019696827746994",""
30888,31063,0,"move away part_time: 0.055594368670470996",""
30889,31064,0,"move away full time: 0.036119486498932",""
30890,31065,0,"",""
30891,31066,0,"H1 Public information campaigns: 5",""
30892,31067,0,"Policy change today",""
30893,31068,0,"",""
30894,31069,0,"search terms related to covid-19 %: 8.27079492",""
30895,31070,0,"Day: 14",""
30896,31071,0,"",""
30897,31072,0,"Deaths: 0.035983129258443",""
30898,31073,0,"Cases: 2.9968806225246",""
30899,31074,0,"XGB Error rate: 0.0",""
30900,31075,0,"KNN Error rate: 0.0",""
30901,31076,0,"",""
30902,31077,0,"H2 Testing policy: 5",""
30903,31078,0,"H3 Contact Tracing: 5",""
30904,31079,0,"H4 Emergency investment in healthcare: 5",""
30905,31080,0,"H5 Investment in vaccines'5",""
30906,31081,0,"H6 Facial Coverings5",""
30907,31082,0,"Policy change today",""
30908,31083,0,"",""
30909,31084,0,"symptoms indicate covid-19: 0.31355370000000005",""
30910,31085,0,"symptoms related to influenza: 0.31071679999999996",""
30911,31086,0,"doctors visits related to covid: 9.300883",""
30912,31087,0,"Hospital visits: 0.42847700000000005",""
30913,31088,0,"Covid tests: 1.86039589",""
30914,31089,0,"",""
30915,31090,0,"E1 Income support: 5",""
30916,31091,0,"E2 Debt/contract relief: 5",""
30917,31092,0,"E3 Fiscal measures: 5",""
30918,31093,0,"Policy change today",""
30919,31094,0,"",""
30920,31095,0,"C1 School closing: 5",""
30921,31096,0,"C2_Workplace closing: 5",""
30922,31097,0,"C3_Cancel public events: 5",""
30923,31098,0,"C4_Restrictions on gatherings5",""
30924,31099,0,"C5_Close public transport5",""
30925,31100,0,"C6 Stay at home requirements: 5",""
30926,31101,0,"C7_Restrictions on internal movement5",""
30927,31102,0,"C8 International travel controls5",""
30928,31103,0,"Policy change today",""
30929,31104,0,"",""
30930,31105,0,"move at home %: 0.32160645876919003",""
30931,31106,0,"move away part_time: 0.076966259551775",""
30932,31107,0,"move away full time: 0.060695733882499",""
30933,31108,0,"",""
30934,31109,0,"H1 Public information campaigns: 5",""
30935,31110,0,"Policy change today",""
30936,31111,0,"",""
30937,31112,0,"search terms related to covid-19 %: 6.33159328",""
30938,31113,0,"Day: 15",""
30939,31114,0,"",""
30940,31115,0,"Deaths: 0.041123576295363",""
30941,31116,0,"Cases: 3.937582430281",""
30942,31117,0,"XGB Error rate: 0.0",""
30943,31118,0,"KNN Error rate: 0.0",""
30944,31119,0,"",""
30945,31120,0,"H2 Testing policy: 5",""
30946,31121,0,"H3 Contact Tracing: 5",""
30947,31122,0,"H4 Emergency investment in healthcare: 5",""
30948,31123,0,"H5 Investment in vaccines'5",""
30949,31124,0,"H6 Facial Coverings5",""
30950,31125,0,"Policy change today",""
30951,31126,0,"",""
30952,31127,0,"symptoms indicate covid-19: 0.2806608",""
30953,31128,0,"symptoms related to influenza: 0.2781437",""
30954,31129,0,"doctors visits related to covid: 8.977867999999999",""
30955,31130,0,"Hospital visits: 0.50641",""
30956,31131,0,"Covid tests: 2.10059172",""
30957,31132,0,"",""
30958,31133,0,"E1 Income support: 5",""
30959,31134,0,"E2 Debt/contract relief: 5",""
30960,31135,0,"E3 Fiscal measures: 5",""
30961,31136,0,"Policy change today",""
30962,31137,0,"",""
30963,31138,0,"C1 School closing: 5",""
30964,31139,0,"C2_Workplace closing: 5",""
30965,31140,0,"C3_Cancel public events: 5",""
30966,31141,0,"C4_Restrictions on gatherings5",""
30967,31142,0,"C5_Close public transport5",""
30968,31143,0,"C6 Stay at home requirements: 5",""
30969,31144,0,"C7_Restrictions on internal movement5",""
30970,31145,0,"C8 International travel controls5",""
30971,31146,0,"Policy change today",""
30972,31147,0,"",""
30973,31148,0,"move at home %: 0.31864828360301",""
30974,31149,0,"move away part_time: 0.07026448106701",""
30975,31150,0,"move away full time: 0.057681049741187006",""
30976,31151,0,"",""
30977,31152,0,"H1 Public information campaigns: 5",""
30978,31153,0,"Policy change today",""
30979,31154,0,"",""
30980,31155,0,"search terms related to covid-19 %: 9.63831522",""
30981,31156,0,"Day: 16",""
30982,31157,0,"",""
30983,31158,0,"Deaths: 0.020561788147682",""
30984,31159,0,"Cases: 3.3515714680721005",""
30985,31160,0,"XGB Error rate: 0.0",""
30986,31161,0,"KNN Error rate: 0.0",""
30987,31162,0,"",""
30988,31163,0,"H2 Testing policy: 5",""
30989,31164,0,"H3 Contact Tracing: 5",""
30990,31165,0,"H4 Emergency investment in healthcare: 5",""
30991,31166,0,"H5 Investment in vaccines'5",""
30992,31167,0,"H6 Facial Coverings5",""
30993,31168,0,"Policy change today",""
30994,31169,0,"",""
30995,31170,0,"symptoms indicate covid-19: 0.29047990000000007",""
30996,31171,0,"symptoms related to influenza: 0.2900517",""
30997,31172,0,"doctors visits related to covid: 8.633828",""
30998,31173,0,"Hospital visits: 0.519188",""
30999,31174,0,"Covid tests: 2.07338699",""
31000,31175,0,"",""
31001,31176,0,"E1 Income support: 5",""
31002,31177,0,"E2 Debt/contract relief: 5",""
31003,31178,0,"E3 Fiscal measures: 5",""
31004,31179,0,"Policy change today",""
31005,31180,0,"",""
31006,31181,0,"C1 School closing: 5",""
31007,31182,0,"C2_Workplace closing: 5",""
31008,31183,0,"C3_Cancel public events: 5",""
31009,31184,0,"C4_Restrictions on gatherings5",""
31010,31185,0,"C5_Close public transport5",""
31011,31186,0,"C6 Stay at home requirements: 5",""
31012,31187,0,"C7_Restrictions on internal movement5",""
31013,31188,0,"C8 International travel controls5",""
31014,31189,0,"Policy change today",""
31015,31190,0,"",""
31016,31191,0,"move at home %: 0.3261142227725",""
31017,31192,0,"move away part_time: 0.081521361351482",""
31018,31193,0,"move away full time: 0.063028547686862",""
31019,31194,0,"",""
31020,31195,0,"H1 Public information campaigns: 5",""
31021,31196,0,"Policy change today",""
31022,31197,0,"",""
31023,31198,0,"search terms related to covid-19 %: 9.63210449",""
31024,31199,0,"Day: 17",""
31025,31200,0,"",""
31026,31201,0,"Deaths: 0.14393251703377",""
31027,31202,0,"Cases: 4.6058405450807",""
31028,31203,0,"XGB Error rate: 0.0",""
31029,31204,0,"KNN Error rate: 0.0",""
31030,31205,0,"",""
31031,31206,0,"H2 Testing policy: 5",""
31032,31207,0,"H3 Contact Tracing: 5",""
31033,31208,0,"H4 Emergency investment in healthcare: 5",""
31034,31209,0,"H5 Investment in vaccines'5",""
31035,31210,0,"H6 Facial Coverings5",""
31036,31211,0,"Policy change today",""
31037,31212,0,"",""
31038,31213,0,"symptoms indicate covid-19: 0.2988608",""
31039,31214,0,"symptoms related to influenza: 0.29842179999999996",""
31040,31215,0,"doctors visits related to covid: 8.338724000000001",""
31041,31216,0,"Hospital visits: 0.520125",""
31042,31217,0,"Covid tests: 2.08037214",""
31043,31218,0,"",""
31044,31219,0,"E1 Income support: The state's policy of two weeks' paid leave is still in effect, as of 23rd September.     Source: http://web.archive.org/web/20200923194409/https://paidfamilyleave.ny.gov/COVID19",""
31045,31220,0,"E2 Debt/contract relief: 5",""
31046,31221,0,"E3 Fiscal measures: 5",""
31047,31222,0,"Policy change today",""
31048,31223,0,"",""
31049,31224,0,"C1 School closing: 5",""
31050,31225,0,"C2_Workplace closing: 5",""
31051,31226,0,"C3_Cancel public events: 5",""
31052,31227,0,"C4_Restrictions on gatherings5",""
31053,31228,0,"C5_Close public transport5",""
31054,31229,0,"C6 Stay at home requirements: 5",""
31055,31230,0,"C7_Restrictions on internal movement5",""
31056,31231,0,"C8 International travel controls5",""
31057,31232,0,"Policy change today",""
31058,31233,0,"",""
31059,31234,0,"move at home %: 0.32251471828246003",""
31060,31235,0,"move away part_time: 0.083766331226563",""
31061,31236,0,"move away full time: 0.064818446282047",""
31062,31237,0,"",""
31063,31238,0,"H1 Public information campaigns: 5",""
31064,31239,0,"Policy change today",""
31065,31240,0,"",""
31066,31241,0,"search terms related to covid-19 %: 9.89317724",""
31067,31242,0,"Day: 18",""
31068,31243,0,"",""
31069,31244,0,"Deaths: 0.077106705553806",""
31070,31245,0,"Cases: 4.0609531591671",""
31071,31246,0,"XGB Error rate: 0.0",""
31072,31247,0,"KNN Error rate: 0.0",""
31073,31248,0,"",""
31074,31249,0,"H2 Testing policy: 5",""
31075,31250,0,"H3 Contact Tracing: 5",""
31076,31251,0,"H4 Emergency investment in healthcare: 5",""
31077,31252,0,"H5 Investment in vaccines'5",""
31078,31253,0,"H6 Facial Coverings5",""
31079,31254,0,"Policy change today",""
31080,31255,0,"",""
31081,31256,0,"symptoms indicate covid-19: 0.30334809999999995",""
31082,31257,0,"symptoms related to influenza: 0.2961477",""
31083,31258,0,"doctors visits related to covid: 7.922867",""
31084,31259,0,"Hospital visits: 0.629553",""
31085,31260,0,"Covid tests: 2.11175236",""
31086,31261,0,"",""
31087,31262,0,"E1 Income support: 5",""
31088,31263,0,"E2 Debt/contract relief: 5",""
31089,31264,0,"E3 Fiscal measures: 5",""
31090,31265,0,"Policy change today",""
31091,31266,0,"",""
31092,31267,0,"C1 School closing: 5",""
31093,31268,0,"C2_Workplace closing: 5",""
31094,31269,0,"C3_Cancel public events: 5",""
31095,31270,0,"C4_Restrictions on gatherings5",""
31096,31271,0,"C5_Close public transport5",""
31097,31272,0,"C6 Stay at home requirements: 5",""
31098,31273,0,"C7_Restrictions on internal movement5",""
31099,31274,0,"C8 International travel controls5",""
31100,31275,0,"Policy change today",""
31101,31276,0,"",""
31102,31277,0,"move at home %: 0.29566361330834995",""
31103,31278,0,"move away part_time: 0.080894437142585",""
31104,31279,0,"move away full time: 0.059893469350019005",""
31105,31280,0,"",""
31106,31281,0,"H1 Public information campaigns: 5",""
31107,31282,0,"Policy change today",""
31108,31283,0,"",""
31109,31284,0,"search terms related to covid-19 %: 6.25980953",""
31110,31285,0,"Day: 19",""
31111,31286,0,"",""
31112,31287,0,"Deaths: -0.020561788147682",""
31113,31288,0,"Cases: 5.0684807784035",""
31114,31289,0,"XGB Error rate: 0.0",""
31115,31290,0,"KNN Error rate: 0.0",""
31116,31291,0,"",""
31117,31292,0,"H2 Testing policy: 5",""
31118,31293,0,"H3 Contact Tracing: 5",""
31119,31294,0,"H4 Emergency investment in healthcare: 5",""
31120,31295,0,"H5 Investment in vaccines'5",""
31121,31296,0,"H6 Facial Coverings5",""
31122,31297,0,"Policy change today",""
31123,31298,0,"",""
31124,31299,0,"symptoms indicate covid-19: 0.3555804",""
31125,31300,0,"symptoms related to influenza: 0.34816579999999997",""
31126,31301,0,"doctors visits related to covid: 7.512569999999999",""
31127,31302,0,"Hospital visits: 0.647016",""
31128,31303,0,"Covid tests: 2.22904431",""
31129,31304,0,"",""
31130,31305,0,"E1 Income support: 5",""
31131,31306,0,"E2 Debt/contract relief: 5",""
31132,31307,0,"E3 Fiscal measures: 5",""
31133,31308,0,"Policy change today",""
31134,31309,0,"",""
31135,31310,0,"C1 School closing: 5",""
31136,31311,0,"C2_Workplace closing: 5",""
31137,31312,0,"C3_Cancel public events: 5",""
31138,31313,0,"C4_Restrictions on gatherings5",""
31139,31314,0,"C5_Close public transport5",""
31140,31315,0,"C6 Stay at home requirements: 5",""
31141,31316,0,"C7_Restrictions on internal movement5",""
31142,31317,0,"C8 International travel controls5",""
31143,31318,0,"Policy change today",""
31144,31319,0,"",""
31145,31320,0,"move at home %: 0.29848514220844",""
31146,31321,0,"move away part_time: 0.054438623710573",""
31147,31322,0,"move away full time: 0.035542319053153",""
31148,31323,0,"",""
31149,31324,0,"H1 Public information campaigns: 5",""
31150,31325,0,"Policy change today",""
31151,31326,0,"",""
31152,31327,0,"search terms related to covid-19 %: 0.0",""
31153,31328,0,"Day: 20",""
31154,31329,0,"",""
31155,31330,0,"Deaths: 0.030842682221522005",""
31156,31331,0,"Cases: 4.431065345825401",""
31157,31332,0,"XGB Error rate: 0.0",""
31158,31333,0,"KNN Error rate: 0.0",""
31159,31334,0,"",""
31160,31335,0,"H2 Testing policy: 5",""
31161,31336,0,"H3 Contact Tracing: 5",""
31162,31337,0,"H4 Emergency investment in healthcare: 5",""
31163,31338,0,"H5 Investment in vaccines'5",""
31164,31339,0,"H6 Facial Coverings5",""
31165,31340,0,"Policy change today",""
31166,31341,0,"",""
31167,31342,0,"symptoms indicate covid-19: 0.36650229999999995",""
31168,31343,0,"symptoms related to influenza: 0.36028649999999995",""
31169,31344,0,"doctors visits related to covid: 6.77928",""
31170,31345,0,"Hospital visits: 0.629109",""
31171,31346,0,"Covid tests: 2.18586747",""
31172,31347,0,"",""
31173,31348,0,"E1 Income support: 5",""
31174,31349,0,"E2 Debt/contract relief: 5",""
31175,31350,0,"E3 Fiscal measures: 5",""
31176,31351,0,"Policy change today",""
31177,31352,0,"",""
31178,31353,0,"C1 School closing: 5",""
31179,31354,0,"C2_Workplace closing: 5",""
31180,31355,0,"C3_Cancel public events: 5",""
31181,31356,0,"C4_Restrictions on gatherings5",""
31182,31357,0,"C5_Close public transport5",""
31183,31358,0,"C6 Stay at home requirements: 5",""
31184,31359,0,"C7_Restrictions on internal movement5",""
31185,31360,0,"C8 International travel controls5",""
31186,31361,0,"Policy change today",""
31187,31362,0,"",""
